Date,Demand,Product_Product B,Product_Product C,Demand(t-1),Demand(t-2),Year,Month,DayOfWeek,Product_Product B * Demand,Product_Product C * Demand
2022-01-03,101,True,False,95.0,87.0,2022,1,0,101,0
2022-01-03,158,False,True,101.0,95.0,2022,1,0,0,158
2022-01-04,73,False,False,158.0,101.0,2022,1,1,0,0
2022-01-04,57,True,False,73.0,158.0,2022,1,1,57,0
2022-01-04,153,False,True,57.0,73.0,2022,1,1,0,153
2022-01-05,161,True,False,153.0,57.0,2022,1,2,161,0
2022-01-05,74,False,True,161.0,153.0,2022,1,2,0,74
2022-01-05,185,False,False,74.0,161.0,2022,1,2,0,0
2022-01-06,170,False,False,185.0,74.0,2022,1,3,0,0
2022-01-06,125,True,False,170.0,185.0,2022,1,3,125,0
2022-01-06,51,False,True,125.0,170.0,2022,1,3,0,51
2022-01-07,128,False,False,51.0,125.0,2022,1,4,0,0
2022-01-07,187,True,False,128.0,51.0,2022,1,4,187,0
2022-01-07,77,False,True,187.0,128.0,2022,1,4,0,77
2022-01-08,112,True,False,77.0,187.0,2022,1,5,112,0
2022-01-08,120,False,False,112.0,77.0,2022,1,5,0,0
2022-01-08,138,False,True,120.0,112.0,2022,1,5,0,138
2022-01-09,139,False,False,138.0,120.0,2022,1,6,0,0
2022-01-09,74,True,False,139.0,138.0,2022,1,6,74,0
2022-01-09,61,False,True,74.0,139.0,2022,1,6,0,61
2022-01-10,124,True,False,61.0,74.0,2022,1,0,124,0
2022-01-10,89,False,True,124.0,61.0,2022,1,0,0,89
2022-01-10,51,False,False,89.0,124.0,2022,1,0,0,0
2022-01-11,196,False,True,51.0,89.0,2022,1,1,0,196
2022-01-11,176,True,False,196.0,51.0,2022,1,1,176,0
2022-01-11,135,False,False,176.0,196.0,2022,1,1,0,0
2022-01-12,103,False,False,135.0,176.0,2022,1,2,0,0
2022-01-12,95,True,False,103.0,135.0,2022,1,2,95,0
2022-01-12,200,False,True,95.0,103.0,2022,1,2,0,200
2022-01-13,175,False,False,200.0,95.0,2022,1,3,0,0
2022-01-13,124,True,False,175.0,200.0,2022,1,3,124,0
2022-01-13,171,False,True,124.0,175.0,2022,1,3,0,171
2022-01-14,153,False,False,171.0,124.0,2022,1,4,0,0
2022-01-14,194,True,False,153.0,171.0,2022,1,4,194,0
2022-01-14,69,False,True,194.0,153.0,2022,1,4,0,69
2022-01-15,160,False,False,69.0,194.0,2022,1,5,0,0
2022-01-15,94,True,False,160.0,69.0,2022,1,5,94,0
2022-01-15,163,False,True,94.0,160.0,2022,1,5,0,163
2022-01-16,184,True,False,163.0,94.0,2022,1,6,184,0
2022-01-16,170,False,True,184.0,163.0,2022,1,6,0,170
2022-01-16,107,False,False,170.0,184.0,2022,1,6,0,0
2022-01-17,188,False,False,107.0,170.0,2022,1,0,0,0
2022-01-17,87,True,False,188.0,107.0,2022,1,0,87,0
2022-01-17,149,False,True,87.0,188.0,2022,1,0,0,149
2022-01-18,80,False,False,149.0,87.0,2022,1,1,0,0
2022-01-18,96,True,False,80.0,149.0,2022,1,1,96,0
2022-01-18,101,False,True,96.0,80.0,2022,1,1,0,101
2022-01-19,142,True,False,101.0,96.0,2022,1,2,142,0
2022-01-19,58,False,False,142.0,101.0,2022,1,2,0,0
2022-01-19,81,False,True,58.0,142.0,2022,1,2,0,81
2022-01-20,99,False,False,81.0,58.0,2022,1,3,0,0
2022-01-20,103,True,False,99.0,81.0,2022,1,3,103,0
2022-01-20,112,False,True,103.0,99.0,2022,1,3,0,112
2022-01-21,57,True,False,112.0,103.0,2022,1,4,57,0
2022-01-21,193,False,True,57.0,112.0,2022,1,4,0,193
2022-01-21,102,False,False,193.0,57.0,2022,1,4,0,0
2022-01-22,91,True,False,102.0,193.0,2022,1,5,91,0
2022-01-22,143,False,True,91.0,102.0,2022,1,5,0,143
2022-01-22,82,False,False,143.0,91.0,2022,1,5,0,0
2022-01-23,162,False,False,82.0,143.0,2022,1,6,0,0
2022-01-23,99,True,False,162.0,82.0,2022,1,6,99,0
2022-01-23,131,False,True,99.0,162.0,2022,1,6,0,131
2022-01-24,168,False,False,131.0,99.0,2022,1,0,0,0
2022-01-24,76,True,False,168.0,131.0,2022,1,0,76,0
2022-01-24,183,False,True,76.0,168.0,2022,1,0,0,183
2022-01-25,157,False,False,183.0,76.0,2022,1,1,0,0
2022-01-25,93,True,False,157.0,183.0,2022,1,1,93,0
2022-01-25,200,False,True,93.0,157.0,2022,1,1,0,200
2022-01-26,137,False,False,200.0,93.0,2022,1,2,0,0
2022-01-26,121,True,False,137.0,200.0,2022,1,2,121,0
2022-01-26,96,False,True,121.0,137.0,2022,1,2,0,96
2022-01-27,180,True,False,96.0,121.0,2022,1,3,180,0
2022-01-27,131,False,True,180.0,96.0,2022,1,3,0,131
2022-01-27,125,False,False,131.0,180.0,2022,1,3,0,0
2022-01-28,186,False,False,125.0,131.0,2022,1,4,0,0
2022-01-28,168,True,False,186.0,125.0,2022,1,4,168,0
2022-01-28,128,False,True,168.0,186.0,2022,1,4,0,128
2022-01-29,160,False,False,128.0,168.0,2022,1,5,0,0
2022-01-29,81,True,False,160.0,128.0,2022,1,5,81,0
2022-01-29,101,False,True,81.0,160.0,2022,1,5,0,101
2022-01-30,88,True,False,101.0,81.0,2022,1,6,88,0
2022-01-30,79,False,False,88.0,101.0,2022,1,6,0,0
2022-01-30,184,False,True,79.0,88.0,2022,1,6,0,184
2022-01-31,161,False,False,184.0,79.0,2022,1,0,0,0
2022-01-31,183,True,False,161.0,184.0,2022,1,0,183,0
2022-01-31,176,False,True,183.0,161.0,2022,1,0,0,176
2022-02-01,196,True,False,176.0,183.0,2022,2,1,196,0
2022-02-01,124,False,True,196.0,176.0,2022,2,1,0,124
2022-02-01,198,False,False,124.0,196.0,2022,2,1,0,0
2022-02-02,123,False,True,198.0,124.0,2022,2,2,0,123
2022-02-02,158,True,False,123.0,198.0,2022,2,2,158,0
2022-02-02,102,False,False,158.0,123.0,2022,2,2,0,0
2022-02-03,159,False,False,102.0,158.0,2022,2,3,0,0
2022-02-03,168,True,False,159.0,102.0,2022,2,3,168,0
2022-02-03,117,False,True,168.0,159.0,2022,2,3,0,117
2022-02-04,164,False,False,117.0,168.0,2022,2,4,0,0
2022-02-04,74,True,False,164.0,117.0,2022,2,4,74,0
2022-02-04,128,False,True,74.0,164.0,2022,2,4,0,128
2022-02-05,140,False,False,128.0,74.0,2022,2,5,0,0
2022-02-05,71,True,False,140.0,128.0,2022,2,5,71,0
2022-02-05,103,False,True,71.0,140.0,2022,2,5,0,103
2022-02-06,94,False,False,103.0,71.0,2022,2,6,0,0
2022-02-06,135,True,False,94.0,103.0,2022,2,6,135,0
2022-02-06,188,False,True,135.0,94.0,2022,2,6,0,188
2022-02-07,151,True,False,188.0,135.0,2022,2,0,151,0
2022-02-07,134,False,True,151.0,188.0,2022,2,0,0,134
2022-02-07,73,False,False,134.0,151.0,2022,2,0,0,0
2022-02-08,98,False,False,73.0,134.0,2022,2,1,0,0
2022-02-08,88,True,False,98.0,73.0,2022,2,1,88,0
2022-02-08,52,False,True,88.0,98.0,2022,2,1,0,52
2022-02-09,67,False,False,52.0,88.0,2022,2,2,0,0
2022-02-09,127,True,False,67.0,52.0,2022,2,2,127,0
2022-02-09,192,False,True,127.0,67.0,2022,2,2,0,192
2022-02-10,76,True,False,192.0,127.0,2022,2,3,76,0
2022-02-10,137,False,False,76.0,192.0,2022,2,3,0,0
2022-02-10,77,False,True,137.0,76.0,2022,2,3,0,77
2022-02-11,84,False,False,77.0,137.0,2022,2,4,0,0
2022-02-11,119,True,False,84.0,77.0,2022,2,4,119,0
2022-02-11,57,False,True,119.0,84.0,2022,2,4,0,57
2022-02-12,83,True,False,57.0,119.0,2022,2,5,83,0
2022-02-12,57,False,True,83.0,57.0,2022,2,5,0,57
2022-02-12,124,False,False,57.0,83.0,2022,2,5,0,0
2022-02-13,175,True,False,124.0,57.0,2022,2,6,175,0
2022-02-13,123,False,True,175.0,124.0,2022,2,6,0,123
2022-02-13,181,False,False,123.0,175.0,2022,2,6,0,0
2022-02-14,129,True,False,181.0,123.0,2022,2,0,129,0
2022-02-14,75,False,True,129.0,181.0,2022,2,0,0,75
2022-02-14,147,False,False,75.0,129.0,2022,2,0,0,0
2022-02-15,131,False,False,147.0,75.0,2022,2,1,0,0
2022-02-15,85,True,False,131.0,147.0,2022,2,1,85,0
2022-02-15,198,False,True,85.0,131.0,2022,2,1,0,198
2022-02-16,129,False,False,198.0,85.0,2022,2,2,0,0
2022-02-16,169,True,False,129.0,198.0,2022,2,2,169,0
2022-02-16,81,False,True,169.0,129.0,2022,2,2,0,81
2022-02-17,90,False,False,81.0,169.0,2022,2,3,0,0
2022-02-17,140,True,False,90.0,81.0,2022,2,3,140,0
2022-02-17,142,False,True,140.0,90.0,2022,2,3,0,142
2022-02-18,68,False,False,142.0,140.0,2022,2,4,0,0
2022-02-18,130,True,False,68.0,142.0,2022,2,4,130,0
2022-02-18,87,False,True,130.0,68.0,2022,2,4,0,87
2022-02-19,155,True,False,87.0,130.0,2022,2,5,155,0
2022-02-19,164,False,True,155.0,87.0,2022,2,5,0,164
2022-02-19,165,False,False,164.0,155.0,2022,2,5,0,0
2022-02-20,157,False,False,165.0,164.0,2022,2,6,0,0
2022-02-20,188,True,False,157.0,165.0,2022,2,6,188,0
2022-02-20,195,False,True,188.0,157.0,2022,2,6,0,195
2022-02-21,103,False,False,195.0,188.0,2022,2,0,0,0
2022-02-21,50,True,False,103.0,195.0,2022,2,0,50,0
2022-02-21,156,False,True,50.0,103.0,2022,2,0,0,156
2022-02-22,63,True,False,156.0,50.0,2022,2,1,63,0
2022-02-22,174,False,False,63.0,156.0,2022,2,1,0,0
2022-02-22,170,False,True,174.0,63.0,2022,2,1,0,170
2022-02-23,74,False,False,170.0,174.0,2022,2,2,0,0
2022-02-23,147,True,False,74.0,170.0,2022,2,2,147,0
2022-02-23,195,False,True,147.0,74.0,2022,2,2,0,195
2022-02-24,155,True,False,195.0,147.0,2022,2,3,155,0
2022-02-24,149,False,True,155.0,195.0,2022,2,3,0,149
2022-02-24,102,False,False,149.0,155.0,2022,2,3,0,0
2022-02-25,153,True,False,102.0,149.0,2022,2,4,153,0
2022-02-25,177,False,True,153.0,102.0,2022,2,4,0,177
2022-02-25,76,False,False,177.0,153.0,2022,2,4,0,0
2022-02-26,137,False,False,76.0,177.0,2022,2,5,0,0
2022-02-26,81,True,False,137.0,76.0,2022,2,5,81,0
2022-02-26,151,False,True,81.0,137.0,2022,2,5,0,151
2022-02-27,127,False,False,151.0,81.0,2022,2,6,0,0
2022-02-27,162,True,False,127.0,151.0,2022,2,6,162,0
2022-02-27,161,False,True,162.0,127.0,2022,2,6,0,161
2022-02-28,52,False,True,161.0,162.0,2022,2,0,0,52
2022-02-28,97,True,False,52.0,161.0,2022,2,0,97,0
2022-02-28,75,False,False,97.0,52.0,2022,2,0,0,0
2022-03-01,158,False,False,75.0,97.0,2022,3,1,0,0
2022-03-01,187,True,False,158.0,75.0,2022,3,1,187,0
2022-03-01,118,False,True,187.0,158.0,2022,3,1,0,118
2022-03-02,98,False,False,118.0,187.0,2022,3,2,0,0
2022-03-02,189,True,False,98.0,118.0,2022,3,2,189,0
2022-03-02,133,False,True,189.0,98.0,2022,3,2,0,133
2022-03-03,151,False,True,133.0,189.0,2022,3,3,0,151
2022-03-03,164,True,False,151.0,133.0,2022,3,3,164,0
2022-03-03,154,False,False,164.0,151.0,2022,3,3,0,0
2022-03-04,136,False,False,154.0,164.0,2022,3,4,0,0
2022-03-04,105,True,False,136.0,154.0,2022,3,4,105,0
2022-03-04,105,False,True,105.0,136.0,2022,3,4,0,105
2022-03-05,124,False,False,105.0,105.0,2022,3,5,0,0
2022-03-05,129,True,False,124.0,105.0,2022,3,5,129,0
2022-03-05,57,False,True,129.0,124.0,2022,3,5,0,57
2022-03-06,56,False,False,57.0,129.0,2022,3,6,0,0
2022-03-06,74,True,False,56.0,57.0,2022,3,6,74,0
2022-03-06,57,False,True,74.0,56.0,2022,3,6,0,57
2022-03-07,64,False,True,57.0,74.0,2022,3,0,0,64
2022-03-07,132,False,False,64.0,57.0,2022,3,0,0,0
2022-03-07,187,True,False,132.0,64.0,2022,3,0,187,0
2022-03-08,131,True,False,187.0,132.0,2022,3,1,131,0
2022-03-08,101,False,True,131.0,187.0,2022,3,1,0,101
2022-03-08,150,False,False,101.0,131.0,2022,3,1,0,0
2022-03-09,112,False,True,150.0,101.0,2022,3,2,0,112
2022-03-09,87,True,False,112.0,150.0,2022,3,2,87,0
2022-03-09,148,False,False,87.0,112.0,2022,3,2,0,0
2022-03-10,91,False,False,148.0,87.0,2022,3,3,0,0
2022-03-10,149,True,False,91.0,148.0,2022,3,3,149,0
2022-03-10,83,False,True,149.0,91.0,2022,3,3,0,83
2022-03-11,195,False,False,83.0,149.0,2022,3,4,0,0
2022-03-11,84,True,False,195.0,83.0,2022,3,4,84,0
2022-03-11,69,False,True,84.0,195.0,2022,3,4,0,69
2022-03-12,157,False,False,69.0,84.0,2022,3,5,0,0
2022-03-12,150,True,False,157.0,69.0,2022,3,5,150,0
2022-03-12,120,False,True,150.0,157.0,2022,3,5,0,120
2022-03-13,177,False,False,120.0,150.0,2022,3,6,0,0
2022-03-13,64,True,False,177.0,120.0,2022,3,6,64,0
2022-03-13,197,False,True,64.0,177.0,2022,3,6,0,197
2022-03-14,171,True,False,197.0,64.0,2022,3,0,171,0
2022-03-14,183,False,True,171.0,197.0,2022,3,0,0,183
2022-03-14,58,False,False,183.0,171.0,2022,3,0,0,0
2022-03-15,52,False,False,58.0,183.0,2022,3,1,0,0
2022-03-15,159,True,False,52.0,58.0,2022,3,1,159,0
2022-03-15,110,False,True,159.0,52.0,2022,3,1,0,110
2022-03-16,96,False,False,110.0,159.0,2022,3,2,0,0
2022-03-16,78,True,False,96.0,110.0,2022,3,2,78,0
2022-03-16,92,False,True,78.0,96.0,2022,3,2,0,92
2022-03-17,161,True,False,92.0,78.0,2022,3,3,161,0
2022-03-17,166,False,False,161.0,92.0,2022,3,3,0,0
2022-03-17,69,False,True,166.0,161.0,2022,3,3,0,69
2022-03-18,150,False,False,69.0,166.0,2022,3,4,0,0
2022-03-18,69,True,False,150.0,69.0,2022,3,4,69,0
2022-03-18,122,False,True,69.0,150.0,2022,3,4,0,122
2022-03-19,79,True,False,122.0,69.0,2022,3,5,79,0
2022-03-19,180,False,True,79.0,122.0,2022,3,5,0,180
2022-03-19,81,False,False,180.0,79.0,2022,3,5,0,0
2022-03-20,95,False,True,81.0,180.0,2022,3,6,0,95
2022-03-20,122,True,False,95.0,81.0,2022,3,6,122,0
2022-03-20,134,False,False,122.0,95.0,2022,3,6,0,0
2022-03-21,84,False,False,134.0,122.0,2022,3,0,0,0
2022-03-21,78,True,False,84.0,134.0,2022,3,0,78,0
2022-03-21,62,False,True,78.0,84.0,2022,3,0,0,62
2022-03-22,182,False,False,62.0,78.0,2022,3,1,0,0
2022-03-22,193,True,False,182.0,62.0,2022,3,1,193,0
2022-03-22,132,False,True,193.0,182.0,2022,3,1,0,132
2022-03-23,68,False,False,132.0,193.0,2022,3,2,0,0
2022-03-23,58,True,False,68.0,132.0,2022,3,2,58,0
2022-03-23,122,False,True,58.0,68.0,2022,3,2,0,122
2022-03-24,92,False,True,122.0,58.0,2022,3,3,0,92
2022-03-24,63,False,False,92.0,122.0,2022,3,3,0,0
2022-03-24,100,True,False,63.0,92.0,2022,3,3,100,0
2022-03-25,149,False,True,100.0,63.0,2022,3,4,0,149
2022-03-25,81,True,False,149.0,100.0,2022,3,4,81,0
2022-03-25,91,False,False,81.0,149.0,2022,3,4,0,0
2022-03-26,194,False,False,91.0,81.0,2022,3,5,0,0
2022-03-26,173,True,False,194.0,91.0,2022,3,5,173,0
2022-03-26,57,False,True,173.0,194.0,2022,3,5,0,57
2022-03-27,184,False,False,57.0,173.0,2022,3,6,0,0
2022-03-27,125,True,False,184.0,57.0,2022,3,6,125,0
2022-03-27,135,False,True,125.0,184.0,2022,3,6,0,135
2022-03-28,138,False,True,135.0,125.0,2022,3,0,0,138
2022-03-28,69,False,False,138.0,135.0,2022,3,0,0,0
2022-03-28,147,True,False,69.0,138.0,2022,3,0,147,0
2022-03-29,141,True,False,147.0,69.0,2022,3,1,141,0
2022-03-29,192,False,True,141.0,147.0,2022,3,1,0,192
2022-03-29,80,False,False,192.0,141.0,2022,3,1,0,0
2022-03-30,50,True,False,80.0,192.0,2022,3,2,50,0
2022-03-30,57,False,True,50.0,80.0,2022,3,2,0,57
2022-03-30,105,False,False,57.0,50.0,2022,3,2,0,0
2022-03-31,60,True,False,105.0,57.0,2022,3,3,60,0
2022-03-31,143,False,True,60.0,105.0,2022,3,3,0,143
2022-03-31,60,False,False,143.0,60.0,2022,3,3,0,0
2022-04-01,183,True,False,60.0,143.0,2022,4,4,183,0
2022-04-01,82,False,True,183.0,60.0,2022,4,4,0,82
2022-04-01,181,False,False,82.0,183.0,2022,4,4,0,0
2022-04-02,82,False,False,181.0,82.0,2022,4,5,0,0
2022-04-02,88,True,False,82.0,181.0,2022,4,5,88,0
2022-04-02,127,False,True,88.0,82.0,2022,4,5,0,127
2022-04-03,143,False,False,127.0,88.0,2022,4,6,0,0
2022-04-03,85,True,False,143.0,127.0,2022,4,6,85,0
2022-04-03,161,False,True,85.0,143.0,2022,4,6,0,161
2022-04-04,159,False,False,161.0,85.0,2022,4,0,0,0
2022-04-04,114,True,False,159.0,161.0,2022,4,0,114,0
2022-04-04,170,False,True,114.0,159.0,2022,4,0,0,170
2022-04-05,105,False,False,170.0,114.0,2022,4,1,0,0
2022-04-05,154,True,False,105.0,170.0,2022,4,1,154,0
2022-04-05,167,False,True,154.0,105.0,2022,4,1,0,167
2022-04-06,193,True,False,167.0,154.0,2022,4,2,193,0
2022-04-06,73,False,True,193.0,167.0,2022,4,2,0,73
2022-04-06,110,False,False,73.0,193.0,2022,4,2,0,0
2022-04-07,195,False,False,110.0,73.0,2022,4,3,0,0
2022-04-07,80,True,False,195.0,110.0,2022,4,3,80,0
2022-04-07,102,False,True,80.0,195.0,2022,4,3,0,102
2022-04-08,132,False,False,102.0,80.0,2022,4,4,0,0
2022-04-08,199,True,False,132.0,102.0,2022,4,4,199,0
2022-04-08,90,False,True,199.0,132.0,2022,4,4,0,90
2022-04-09,162,True,False,90.0,199.0,2022,4,5,162,0
2022-04-09,63,False,False,162.0,90.0,2022,4,5,0,0
2022-04-09,193,False,True,63.0,162.0,2022,4,5,0,193
2022-04-10,198,False,False,193.0,63.0,2022,4,6,0,0
2022-04-10,169,True,False,198.0,193.0,2022,4,6,169,0
2022-04-10,111,False,True,169.0,198.0,2022,4,6,0,111
2022-04-11,71,True,False,111.0,169.0,2022,4,0,71,0
2022-04-11,122,False,True,71.0,111.0,2022,4,0,0,122
2022-04-11,178,False,False,122.0,71.0,2022,4,0,0,0
2022-04-12,113,True,False,178.0,122.0,2022,4,1,113,0
2022-04-12,154,False,True,113.0,178.0,2022,4,1,0,154
2022-04-12,181,False,False,154.0,113.0,2022,4,1,0,0
2022-04-13,146,False,False,181.0,154.0,2022,4,2,0,0
2022-04-13,138,True,False,146.0,181.0,2022,4,2,138,0
2022-04-13,156,False,True,138.0,146.0,2022,4,2,0,156
2022-04-14,89,False,False,156.0,138.0,2022,4,3,0,0
2022-04-14,97,True,False,89.0,156.0,2022,4,3,97,0
2022-04-14,99,False,True,97.0,89.0,2022,4,3,0,99
2022-04-15,68,False,True,99.0,97.0,2022,4,4,0,68
2022-04-15,186,True,False,68.0,99.0,2022,4,4,186,0
2022-04-15,132,False,False,186.0,68.0,2022,4,4,0,0
2022-04-16,190,False,False,132.0,186.0,2022,4,5,0,0
2022-04-16,197,True,False,190.0,132.0,2022,4,5,197,0
2022-04-16,175,False,True,197.0,190.0,2022,4,5,0,175
2022-04-17,134,False,False,175.0,197.0,2022,4,6,0,0
2022-04-17,103,True,False,134.0,175.0,2022,4,6,103,0
2022-04-17,133,False,True,103.0,134.0,2022,4,6,0,133
2022-04-18,55,False,True,133.0,103.0,2022,4,0,0,55
2022-04-18,125,True,False,55.0,133.0,2022,4,0,125,0
2022-04-18,134,False,False,125.0,55.0,2022,4,0,0,0
2022-04-19,117,False,False,134.0,125.0,2022,4,1,0,0
2022-04-19,192,True,False,117.0,134.0,2022,4,1,192,0
2022-04-19,75,False,True,192.0,117.0,2022,4,1,0,75
2022-04-20,62,False,False,75.0,192.0,2022,4,2,0,0
2022-04-20,94,True,False,62.0,75.0,2022,4,2,94,0
2022-04-20,176,False,True,94.0,62.0,2022,4,2,0,176
2022-04-21,180,False,False,176.0,94.0,2022,4,3,0,0
2022-04-21,115,True,False,180.0,176.0,2022,4,3,115,0
2022-04-21,103,False,True,115.0,180.0,2022,4,3,0,103
2022-04-22,80,False,True,103.0,115.0,2022,4,4,0,80
2022-04-22,134,False,False,80.0,103.0,2022,4,4,0,0
2022-04-22,192,True,False,134.0,80.0,2022,4,4,192,0
2022-04-23,56,True,False,192.0,134.0,2022,4,5,56,0
2022-04-23,164,False,True,56.0,192.0,2022,4,5,0,164
2022-04-23,178,False,False,164.0,56.0,2022,4,5,0,0
2022-04-24,52,False,True,178.0,164.0,2022,4,6,0,52
2022-04-24,146,True,False,52.0,178.0,2022,4,6,146,0
2022-04-24,122,False,False,146.0,52.0,2022,4,6,0,0
2022-04-25,150,False,False,122.0,146.0,2022,4,0,0,0
2022-04-25,196,True,False,150.0,122.0,2022,4,0,196,0
2022-04-25,173,False,True,196.0,150.0,2022,4,0,0,173
2022-04-26,181,False,False,173.0,196.0,2022,4,1,0,0
2022-04-26,55,True,False,181.0,173.0,2022,4,1,55,0
2022-04-26,190,False,True,55.0,181.0,2022,4,1,0,190
2022-04-27,136,False,False,190.0,55.0,2022,4,2,0,0
2022-04-27,104,True,False,136.0,190.0,2022,4,2,104,0
2022-04-27,67,False,True,104.0,136.0,2022,4,2,0,67
2022-04-28,125,False,False,67.0,104.0,2022,4,3,0,0
2022-04-28,128,True,False,125.0,67.0,2022,4,3,128,0
2022-04-28,149,False,True,128.0,125.0,2022,4,3,0,149
2022-04-29,99,True,False,149.0,128.0,2022,4,4,99,0
2022-04-29,153,False,True,99.0,149.0,2022,4,4,0,153
2022-04-29,107,False,False,153.0,99.0,2022,4,4,0,0
2022-04-30,178,False,False,107.0,153.0,2022,4,5,0,0
2022-04-30,99,True,False,178.0,107.0,2022,4,5,99,0
2022-04-30,194,False,True,99.0,178.0,2022,4,5,0,194
2022-05-01,95,False,False,194.0,99.0,2022,5,6,0,0
2022-05-01,173,True,False,95.0,194.0,2022,5,6,173,0
2022-05-01,66,False,True,173.0,95.0,2022,5,6,0,66
2022-05-02,83,True,False,66.0,173.0,2022,5,0,83,0
2022-05-02,140,False,False,83.0,66.0,2022,5,0,0,0
2022-05-02,114,False,True,140.0,83.0,2022,5,0,0,114
2022-05-03,191,False,False,114.0,140.0,2022,5,1,0,0
2022-05-03,177,True,False,191.0,114.0,2022,5,1,177,0
2022-05-03,104,False,True,177.0,191.0,2022,5,1,0,104
2022-05-04,134,True,False,104.0,177.0,2022,5,2,134,0
2022-05-04,142,False,True,134.0,104.0,2022,5,2,0,142
2022-05-04,74,False,False,142.0,134.0,2022,5,2,0,0
2022-05-05,132,True,False,74.0,142.0,2022,5,3,132,0
2022-05-05,54,False,True,132.0,74.0,2022,5,3,0,54
2022-05-05,128,False,False,54.0,132.0,2022,5,3,0,0
2022-05-06,144,False,False,128.0,54.0,2022,5,4,0,0
2022-05-06,127,True,False,144.0,128.0,2022,5,4,127,0
2022-05-06,65,False,True,127.0,144.0,2022,5,4,0,65
2022-05-07,156,False,False,65.0,127.0,2022,5,5,0,0
2022-05-07,99,True,False,156.0,65.0,2022,5,5,99,0
2022-05-07,154,False,True,99.0,156.0,2022,5,5,0,154
2022-05-08,80,False,True,154.0,99.0,2022,5,6,0,80
2022-05-08,195,True,False,80.0,154.0,2022,5,6,195,0
2022-05-08,121,False,False,195.0,80.0,2022,5,6,0,0
2022-05-09,98,False,False,121.0,195.0,2022,5,0,0,0
2022-05-09,167,True,False,98.0,121.0,2022,5,0,167,0
2022-05-09,170,False,True,167.0,98.0,2022,5,0,0,170
2022-05-10,90,False,False,170.0,167.0,2022,5,1,0,0
2022-05-10,127,True,False,90.0,170.0,2022,5,1,127,0
2022-05-10,50,False,True,127.0,90.0,2022,5,1,0,50
2022-05-11,131,False,True,50.0,127.0,2022,5,2,0,131
2022-05-11,157,True,False,131.0,50.0,2022,5,2,157,0
2022-05-11,79,False,False,157.0,131.0,2022,5,2,0,0
2022-05-12,152,False,False,79.0,157.0,2022,5,3,0,0
2022-05-12,139,True,False,152.0,79.0,2022,5,3,139,0
2022-05-12,154,False,True,139.0,152.0,2022,5,3,0,154
2022-05-13,200,False,False,154.0,139.0,2022,5,4,0,0
2022-05-13,169,True,False,200.0,154.0,2022,5,4,169,0
2022-05-13,191,False,True,169.0,200.0,2022,5,4,0,191
2022-05-14,173,False,False,191.0,169.0,2022,5,5,0,0
2022-05-14,73,True,False,173.0,191.0,2022,5,5,73,0
2022-05-14,178,False,True,73.0,173.0,2022,5,5,0,178
2022-05-15,123,False,True,178.0,73.0,2022,5,6,0,123
2022-05-15,105,False,False,123.0,178.0,2022,5,6,0,0
2022-05-15,82,True,False,105.0,123.0,2022,5,6,82,0
2022-05-16,111,True,False,82.0,105.0,2022,5,0,111,0
2022-05-16,89,False,True,111.0,82.0,2022,5,0,0,89
2022-05-16,138,False,False,89.0,111.0,2022,5,0,0,0
2022-05-17,132,False,True,138.0,89.0,2022,5,1,0,132
2022-05-17,184,True,False,132.0,138.0,2022,5,1,184,0
2022-05-17,166,False,False,184.0,132.0,2022,5,1,0,0
2022-05-18,74,False,False,166.0,184.0,2022,5,2,0,0
2022-05-18,50,True,False,74.0,166.0,2022,5,2,50,0
2022-05-18,184,False,True,50.0,74.0,2022,5,2,0,184
2022-05-19,158,False,False,184.0,50.0,2022,5,3,0,0
2022-05-19,126,True,False,158.0,184.0,2022,5,3,126,0
2022-05-19,144,False,True,126.0,158.0,2022,5,3,0,144
2022-05-20,182,False,False,144.0,126.0,2022,5,4,0,0
2022-05-20,108,True,False,182.0,144.0,2022,5,4,108,0
2022-05-20,89,False,True,108.0,182.0,2022,5,4,0,89
2022-05-21,182,False,False,89.0,108.0,2022,5,5,0,0
2022-05-21,71,True,False,182.0,89.0,2022,5,5,71,0
2022-05-21,130,False,True,71.0,182.0,2022,5,5,0,130
2022-05-22,184,True,False,130.0,71.0,2022,5,6,184,0
2022-05-22,73,False,True,184.0,130.0,2022,5,6,0,73
2022-05-22,91,False,False,73.0,184.0,2022,5,6,0,0
2022-05-23,90,False,False,91.0,73.0,2022,5,0,0,0
2022-05-23,171,True,False,90.0,91.0,2022,5,0,171,0
2022-05-23,85,False,True,171.0,90.0,2022,5,0,0,85
2022-05-24,145,False,False,85.0,171.0,2022,5,1,0,0
2022-05-24,54,True,False,145.0,85.0,2022,5,1,54,0
2022-05-24,75,False,True,54.0,145.0,2022,5,1,0,75
2022-05-25,125,True,False,75.0,54.0,2022,5,2,125,0
2022-05-25,113,False,False,125.0,75.0,2022,5,2,0,0
2022-05-25,175,False,True,113.0,125.0,2022,5,2,0,175
2022-05-26,104,False,False,175.0,113.0,2022,5,3,0,0
2022-05-26,153,True,False,104.0,175.0,2022,5,3,153,0
2022-05-26,78,False,True,153.0,104.0,2022,5,3,0,78
2022-05-27,78,True,False,78.0,153.0,2022,5,4,78,0
2022-05-27,141,False,True,78.0,78.0,2022,5,4,0,141
2022-05-27,77,False,False,141.0,78.0,2022,5,4,0,0
2022-05-28,182,False,True,77.0,141.0,2022,5,5,0,182
